pipe_name,script_path,invoked,success,pipeline_started,pipeline_ended,errors,warnings,messages,next_run,date_invoked
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,TRUE,TRUE,2025-10-31T05:00:02Z,2025-10-31T05:00:14Z,0,1,0,2025-10-31T11:00:00Z,2025-10-31T05:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T12:00:00Z,2025-10-31T05:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T05:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T05:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T05:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T07:00:00Z,2025-10-31T05:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T05:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T05:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T11:00:00Z,2025-10-31T06:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T12:00:00Z,2025-10-31T06:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T06:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T06:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T06:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T07:00:00Z,2025-10-31T06:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T06:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T06:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T11:00:00Z,2025-10-31T07:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T12:00:00Z,2025-10-31T07:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T07:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T07:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T07:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,TRUE,TRUE,2025-10-31T07:00:02Z,2025-10-31T07:00:36Z,0,0,5,2025-11-01T07:00:00Z,2025-10-31T07:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T07:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T07:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T11:00:00Z,2025-10-31T08:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T12:00:00Z,2025-10-31T08:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T08:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T08:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T08:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T08:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T09:00:00Z,2025-10-31T08:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T08:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T11:00:00Z,2025-10-31T09:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T12:00:00Z,2025-10-31T09:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T09:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,TRUE,TRUE,2025-10-31T09:00:02Z,2025-10-31T09:00:14Z,0,1,0,2025-11-01T09:00:00Z,2025-10-31T09:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,TRUE,TRUE,2025-10-31T09:00:14Z,2025-10-31T09:00:26Z,0,1,0,2025-10-31T18:00:00Z,2025-10-31T09:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T09:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,TRUE,TRUE,2025-10-31T09:00:26Z,2025-10-31T09:00:51Z,0,0,1,2025-10-31T21:00:00Z,2025-10-31T09:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T09:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T11:00:00Z,2025-10-31T10:00:05Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T12:00:00Z,2025-10-31T10:00:05Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T10:00:05Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T10:00:05Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T18:00:00Z,2025-10-31T10:00:05Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T10:00:05Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T10:00:05Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T10:00:05Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,TRUE,TRUE,2025-10-31T11:00:02Z,2025-10-31T11:00:14Z,0,0,1,2025-10-31T16:00:00Z,2025-10-31T11:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T12:00:00Z,2025-10-31T11:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T11:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T11:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T18:00:00Z,2025-10-31T11:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T11:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T11:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T11:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T16:00:00Z,2025-10-31T12:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,TRUE,TRUE,2025-10-31T12:00:02Z,2025-10-31T12:00:14Z,0,0,0,2025-11-01T00:00:00Z,2025-10-31T12:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T12:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T12:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T18:00:00Z,2025-10-31T12:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T12:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T12:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T12:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T16:00:00Z,2025-10-31T13:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T13:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T13:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T13:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T18:00:00Z,2025-10-31T13:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T13:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T13:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T13:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T16:00:00Z,2025-10-31T14:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T14:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T14:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T14:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T18:00:00Z,2025-10-31T14:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T14:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T14:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T14:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T16:00:00Z,2025-10-31T15:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T15:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T15:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T15:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T18:00:00Z,2025-10-31T15:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T15:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T15:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T15:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,TRUE,TRUE,2025-10-31T16:00:02Z,2025-10-31T16:00:14Z,0,0,1,2025-10-31T23:00:00Z,2025-10-31T16:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T16:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T16:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T16:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T18:00:00Z,2025-10-31T16:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T16:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T16:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T17:00:00Z,2025-10-31T16:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T23:00:00Z,2025-10-31T17:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T17:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T17:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T17:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T18:00:00Z,2025-10-31T17:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T17:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T17:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,TRUE,TRUE,2025-10-31T17:00:02Z,2025-10-31T17:00:14Z,0,0,1,2025-11-01T17:00:00Z,2025-10-31T17:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T23:00:00Z,2025-10-31T18:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T18:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T18:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T18:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,TRUE,TRUE,2025-10-31T18:00:02Z,2025-10-31T18:00:14Z,0,0,1,2025-11-01T09:00:00Z,2025-10-31T18:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T18:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T18:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T17:00:00Z,2025-10-31T18:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T23:00:00Z,2025-10-31T19:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T19:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T19:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T19:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T19:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T19:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T19:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T17:00:00Z,2025-10-31T19:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T23:00:00Z,2025-10-31T20:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T20:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T20:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T20:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T20:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T20:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T21:00:00Z,2025-10-31T20:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T17:00:00Z,2025-10-31T20:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T23:00:00Z,2025-10-31T21:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T21:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T21:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T21:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T21:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T21:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,TRUE,TRUE,2025-10-31T21:00:02Z,2025-10-31T21:00:27Z,0,0,1,2025-11-01T09:00:00Z,2025-10-31T21:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T17:00:00Z,2025-10-31T21:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-10-31T23:00:00Z,2025-10-31T22:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T22:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T22:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T22:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T22:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T22:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T22:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T17:00:00Z,2025-10-31T22:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,TRUE,FALSE,2025-10-31T23:00:02Z,2025-10-31T23:00:14Z,1,0,0,2025-11-01T05:00:00Z,2025-10-31T23:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T00:00:00Z,2025-10-31T23:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-10-31T23:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T23:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T23:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-10-31T23:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-10-31T23:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T17:00:00Z,2025-10-31T23:00:02Z
Api call,D:/DiVR/Pipelines/pipelines/API_call.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T05:00:00Z,2025-11-01T00:00:02Z
Api JIRA,D:/DiVR/Pipelines/pipelines/API_JIRA.R,TRUE,TRUE,2025-11-01T00:00:02Z,2025-11-01T00:00:14Z,0,0,0,2025-11-01T12:00:00Z,2025-11-01T00:00:02Z
Api Redcap,D:/DiVR/Pipelines/pipelines/API_Redcap.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-03T07:00:00Z,2025-11-01T00:00:02Z
Check Databases,D:/DiVR/Pipelines/pipelines/check_database.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-11-01T00:00:02Z
Data Quality,D:/DiVR/Pipelines/pipelines/data_quality.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-11-01T00:00:02Z
Diagnostic EDS,D:/DiVR/Pipelines/pipelines/Diagnostics_EDS.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T07:00:00Z,2025-11-01T00:00:02Z
ETL,D:/DiVR/Pipelines/pipelines/ETL.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T09:00:00Z,2025-11-01T00:00:02Z
Newsletter,D:/DiVR/Pipelines/pipelines/newsletter.R,FALSE,FALSE,NA,NA,0,0,0,2025-11-01T17:00:00Z,2025-11-01T00:00:02Z
